,ID,Age,Birthdate,Birthdate__precision
1028,Antares,,,
1029,Antariys,26,1996-09-28,1
1030,Antcliff,,,
1031,Antero,,,
1032,Anthrax,26,1997-07-16,1
1033,Anthrax,26,1997-07-16,1
1034,Anti,28,1994-12-19,1
1035,antik,,,
1036,antik,,,
1037,ANTILIPSI,26,1996-12-19,1
1038,Antimagic,21,2002-05-06,1
1039,Antimagic,21,2002-05-06,1
1040,Antogyn,,,
1041,Antonio,,,
1042,AntonM,,,
1043,Antwere,20,2002-08-10,1
1044,Anubis,27,1995-09-22,1
1045,Anubis,27,1995-09-22,1
1046,Anx,,,
1047,Anxietylol,31,1991-10-14,1
1048,Anyone,,,
1049,Anytime Sad,27,1995-08-01,1
1050,Anyway,,,
1051,Anyway,,,
1052,Anyway,,,
1053,Anyyy,23,2000-01-14,1
1054,Anyyy,23,2000-01-14,1
1055,Anyyy,23,2000-01-14,1
1056,Anyyy,23,2000-01-14,1
1057,AoD,30,1993-01-26,1
1058,Aodi,23,2000-05-28,1
1059,Aodi,23,2000-05-28,1
1060,Aodi,23,2000-05-28,1
1061,AOE Kobe,,,
1062,Aoi Haru,,,
1063,Aoi Haru,,,
1064,Aoi Haru,,,
1065,AoJune,,,
1066,Aomine,21,2001-08-28,1
1067,Aomine,21,2001-08-28,1
1068,Aoric,,,
1069,AOS,21,2001-10-20,1
1070,Aos Si,21,2001-09-22,1
1071,Aoshi,30,1993-07-09,1
1072,Aotaka,30,1992-11-07,1
1073,APA,21,2002-03-05,1
1074,APA,21,2002-03-05,1
1075,APA,21,2002-03-05,1
1076,apaMEN,31,1991-12-05,1
1077,apaMEN,31,1991-12-05,1
1078,Apathing,21,2001-12-09,1
1079,Apathing,21,2001-12-09,1
1080,Apathy,,,
1081,Apdo,,,
1082,Apdo,30,1993-01-08,1
1083,Apdo,30,1993-01-08,1
1084,aPdrone,24,1998-10-13,1
1085,aPdrone,24,1998-10-13,1
1086,Apecarro,22,2001-05-15,1
1087,Apecarro,22,2001-05-15,1
1088,Apecarro,22,2001-05-15,1
1089,Apelsin,,,
1090,Apelsin,,,
1091,Apetski,,,
1092,Apex,,,
1093,Apex,,,
1094,Apex,,,
1095,Apex,27,1996-01-19,1
1096,Apexy,,,
1097,AphroJuan,,,
1098,aphromoo,30,1992-09-08,1
1099,aphromoo,30,1992-09-08,1
1100,Aphrowatch,,,
1101,Apii,,,
1102,Apii,,,
1103,apink bomi2,,,
1104,apink bomi2,,,
1105,Aplay,,,
1106,Apodo,,,
1107,Apokalipse,24,1998-07-26,1
1108,Apokalipse,24,1998-07-26,1
1109,Apollo,22,2000-10-16,1
1110,Apollo,22,2000-10-16,1
1111,Apollo,28,1994-08-15,1
1112,Apollo,28,1994-08-15,1
1113,Apollo,28,1994-08-15,1
1114,Apollonia,21,2001-10-05,1
1115,Apolo,21,2002-05-05,1
1116,ApowSama,,,
1117,ApowSama,,,
1118,ApowSama,,,
1119,Appen,23,1999-08-24,1
1120,Appen,23,1999-08-24,1
1121,Appen,23,1999-08-24,1
1122,Apple,,,
1123,Apple,29,1993-09-23,1
1124,Applelegend,,,
1125,Applenation,,,
1126,Apples,,,
1127,Apples,,,
1128,April,,,
1129,April,,,
1130,Apro,,,
1131,Apro,,,
1132,Aprobata,25,1997-08-16,1
1133,Aprobata,25,1997-08-16,1
1134,âprox,,,
1135,Apsil,23,1999-12-17,1
1136,Aqfarel,,,
1137,Aqsept,20,2002-09-09,1
1138,Aqua,,,
1139,Aqua,26,1996-12-09,1
1140,Aqua Umbrella,,,
1141,Aqua Umbrella,,,
1142,Aqua Umbrella,,,
1143,AquaCloak,,,
1144,aqualad2012,20,2002-09-08,1
1145,Aquasonic,23,2000-05-27,1
1146,Aquasonic,23,2000-05-27,1
1147,Aquiles,,,
1148,Ar,,,
1149,AraaGor,,,
1150,Arag0rne,27,1996-06-13,1
1151,Araiaxz,,,
1152,Araiaxz,,,
1153,Araignée,,,
1154,Araignée,,,
1155,Arale,,,
1156,Araneae,34,1989-05-19,1
1157,Arang,34,1989-06-01,1
1158,Arang,34,1989-06-01,1
1159,Arang,34,1989-06-01,1
1160,Araque,,,
1161,Aras,,,
1162,Aras,,,
1163,Arashi,,,
1164,Arawn,,,
1165,Araysh,,,
1166,Arcadia,,,
1167,Arcagod,,,
1168,Arcagod,,,
1169,Arcane,,,
1170,Arcane,,,
1171,ArcaneTeddy,24,1999-02-17,1
1172,ArcaneTeddy,24,1999-02-17,1
1173,Arcanic,26,1996-10-13,1
1174,Arcanite,,,
1175,Arcánum,,,
1176,Arcánum,,,
1177,ArcDusk,22,2000-11-02,1
1178,Arce,,,
1179,Arce,,,
1180,Arces,30,1992-09-06,1
1181,Arceus,,,
1182,Archarom,,,
1183,Archeny,,,
1184,Archer,,,
1185,Archer,,,
1186,Archie,30,1992-07-26,1
1187,Archie,30,1992-07-26,1
1188,Archie,30,1992-07-26,1
1189,Archie2b,30,1993-05-31,1
1190,Archie2b,30,1993-05-31,1
1191,Archilles,,,
1192,Archilles,,,
1193,Architecture,,,
1194,ArchLL,,,
1195,ArchLL,,,
1196,Archmage,,,
1197,Arcknight14,,,
1198,ArcoSagaz,19,2004-01-23,1
1199,Arcsecond,29,1994-01-28,1
1200,Arctic,,,
1201,Arcziks,,,
1202,ArcZSlash,29,1994-01-27,1
1203,ARDA,,,
1204,ardaffler,19,2004-02-15,1
1205,Arden,,,
1206,Ardenein,,,
1207,Ardenein,,,
1208,Ardes,23,1999-09-03,1
1209,Ardes,23,1999-09-03,1
1210,Ardes,23,1999-09-03,1
1211,Ardin,23,1999-09-14,1
1212,Ardo,,,
1213,Ardo,,,
1214,Ardo,,,
1215,Ardor,17,2006-03-16,1
1216,Ardyn,,,
1217,Areanna,,,
1218,Aredian,,,
1219,Areeb,,,
1220,ArekXander,21,2002-03-14,1
1221,ArekXander,21,2002-03-14,1
1222,arendmen,26,1996-12-05,1
1223,arendmen,26,1996-12-05,1
1224,Arentz,25,1997-09-29,1
1225,Ares,,,
1226,Ares,,,
1227,Ares,,,
1228,Ares,,,
1229,Ares,,,
1230,Ares,,,
1231,Ares,27,1995-12-11,1
1232,Areson,,,
1233,Aress,,,
1234,Arfoad,32,1991-07-19,1
1235,Arfoad,32,1991-07-19,1
1236,Arfoad,32,1991-07-19,1
1237,Arfyss,23,1999-07-29,1
1238,Argentum,23,1999-12-01,1
1239,Argentum,23,1999-12-01,1
1240,Argonaut,,,
1241,Argonauta,,,
1242,Argonauta,,,
1243,argpetr,,,
1244,Arguments,,,
1245,Arhys,23,1999-09-16,1
1246,Ari,,,
1247,Aria,,,
1248,Aria,22,2000-10-14,1
1249,Aria,22,2000-10-14,1
1250,Aria,22,2000-10-14,1
1251,Ariana,19,2003-12-08,1
1252,Ariendel,,,
1253,Ariendel,,,
1254,Aries,,,
1255,Aries,,,
1256,Aries,,,
1257,Aries,21,2002-03-26,1
1258,Aries,30,1993-03-21,1
1259,Aries,30,1993-03-21,1
1260,Ariezu,25,1998-04-06,1
1261,Ariezu,25,1998-04-06,1
1262,Arin,25,1998-06-26,1
1263,Arin,25,1998-06-26,1
1264,Arinze,,,
1265,aripo,,,
1266,Arise,22,2001-06-11,1
1267,Arise,22,2001-06-11,1
1268,Arise,22,2001-06-11,1
1269,Arisen,,,
1270,Aristo,20,2002-10-14,1
1271,Aristo,20,2002-10-14,1
1272,Aristo,20,2002-10-14,1
1273,Arizo,,,
1274,ArJay,,,
1275,ARK,,,
1276,ARK,,,
1277,ARK,,,
1278,ARK,,,
1279,Ark,,,
1280,Ark,,,
1281,Arkadata,,,
1282,Arkadia,24,1999-05-07,1
1283,Arkane,,,
1284,Arkaynn,,,
1285,Arkhe,20,2003-06-15,1
1286,ArkNo,,,
1287,Arlant,22,2000-09-28,1
1288,Arlite,22,2001-02-13,1
1289,Armao,24,1998-09-09,1
1290,Armao,24,1998-09-09,1
1291,Armao,24,1998-09-09,1
1292,ArmorClass,,,
1293,Armut,24,1998-12-13,1
1294,Armut,24,1998-12-13,1
1295,Armut,24,1998-12-13,1
1296,Arnau,,,
1297,arnax,25,1998-03-18,1
1298,arnax,25,1998-03-18,1
1299,Arno,,,
1300,Arno,,,
1301,Aromatic,,,
1302,Aromatic,,,
1303,Arondight,,,
1304,Aronid,22,2000-09-30,1
1305,Arora,27,1996-06-20,1
1306,Arora,27,1996-06-20,1
1307,Arphan,,,
1308,Arphan,,,
1309,Arqi,,,
1310,ArQuel,28,1994-07-23,1
1311,ArralS,,,
1312,ArralS,,,
1313,Array,22,2000-11-28,1
1314,Array,22,2000-11-28,1
1315,ArrHedge,,,
1316,ArrHedge,,,
1317,ArrHedge,,,
1318,ArrHedge,,,
1319,ArrHedge,,,
1320,Arrietty,21,2002-04-13,1
1321,Arrogant,,,
1322,Arron,,,
1323,Arrow,29,1994-07-20,1
1324,ARRRmando,,,
1325,ARRRmando,,,
1326,ARRRmando,,,
1327,ARRRmando,,,
1328,Arrti,,,
1329,Ars,,,
1330,Arshavin,,,
1331,Arssss,20,2003-04-29,1
1332,Art,,,
1333,Art,25,1998-05-26,1
1334,Artaphernes,,,
1335,Artaphernes,,,
1336,Arteemo,,,
1337,Arteemo,,,
1338,Artek,,,
1339,Artemis,22,2001-02-24,1
1340,Artemis,22,2001-02-24,1
1341,Artemis,28,1994-11-13,1
1342,Artenes,,,
1343,Artes,,,
1344,artesuika,,,
1345,Arthas,23,1999-12-01,1
1346,Arthas,23,1999-12-01,1
1347,Arthelon,28,1995-01-18,1
1348,Arthelon,28,1995-01-18,1
1349,Articuna,26,1997-07-02,1
1350,Articuna,26,1997-07-02,1
1351,Articuna,26,1997-07-02,1
1352,Articuno,,,
1353,ArTie,29,1994-01-08,1
1354,ArTie,29,1994-01-08,1
1355,ArTie,29,1994-01-08,1
1356,ArTie,29,1994-01-08,1
1357,Artifact,23,2000-06-23,1
1358,Artifact,23,2000-06-23,1
1359,Artomox,,,
1360,Artoria,20,2002-12-17,1
1361,Artorias,27,1996-06-11,1
1362,Artum,28,1995-06-13,1
1363,Arty,,,
1364,Arty,,,
1365,Artyk,23,2000-04-07,1
1366,Artyk,23,2000-04-07,1
1367,Arumik,26,1996-09-27,1
1368,Arutnev,,,
1369,ArutnevJr,20,2002-12-23,1
1370,ArutnevJr,20,2002-12-23,1
1371,ArutnevJr,20,2002-12-23,1
1372,Arven,25,1998-02-23,1
1373,Arven,25,1998-02-23,1
1374,Arverr,,,
1375,Arvey,,,
1376,Arvindir,,,
1377,Aryenzz,,,
1378,Arykelic,,,
1379,Aryze,,,
1380,Aryze,,,
1381,As,22,2000-07-24,1
1382,As6,,,
1383,As6,,,
1384,As6,,,
1385,as666,23,2000-02-25,1
1386,Asakura,19,2003-09-17,1
1387,Asakura,19,2003-09-17,1
1388,Asam na kon,,,
1389,Asankos,,,
1390,Asato,,,
1391,Asato,,,
1392,Asato,,,
1393,Ascal,,,
1394,Ascalon,21,2002-05-21,1
1395,Ascalon,21,2002-05-21,1
1396,Ascended IRL,,,
1397,Ascendox,,,
1398,Ascent,23,1999-12-16,1
1399,Asci,,,
1400,asd,,,
1401,asd,,,
1402,asdf16,,,
1403,Asdrick,,,
1404,Asdrick,,,
1405,AseL,,,
1406,Asesinol,,,
1407,Ash,,,
1408,Ash,,,
1409,Ashanome,24,1999-02-25,1
1410,Ashanome,24,1999-02-25,1
1411,ashart,,,
1412,Asheng,,,
1413,Asher,27,1996-03-21,1
1414,Ashes,,,
1415,Ashkan,,,
1416,Ashley Kang,33,1989-11-28,1
1417,Asi,,,
1418,AsianDaddy,,,
1419,Asianknight,,,
1420,Asier,30,1993-04-27,1
1421,Asier,30,1993-04-27,1
1422,Asin,20,2002-09-22,1
1423,Askan,,,
1424,Askelat,23,1999-12-18,1
1425,Asker,,,
1426,Askra,,,
1427,Aslan,,,
1428,Asmodeo,23,2000-04-08,1
1429,Asmodeo,23,2000-04-08,1
1430,Aspecct,,,
1431,Aspect,,,
1432,Aspect,,,
1433,Asper,23,2000-01-12,1
1434,Asphyxia,22,2001-03-23,1
1435,Asphyxia,22,2001-03-23,1
1436,Aspire,20,2003-03-19,1
1437,Aspire,20,2003-03-19,1
1438,Aspirra,27,1996-01-01,1
1439,Assam1,,,
1440,Assassin,27,1995-09-29,1
1441,Assassin,27,1995-09-29,1
1442,Assassin,27,1995-09-29,1
1443,Assassin,27,1995-09-29,1
1444,Assassin,27,1995-09-29,1
1445,AsSen,,,
1446,Asseryo,,,
1447,Assum,19,2003-11-30,1
1448,asta,22,2001-06-29,1
1449,asta,22,2001-06-29,1
1450,Astalia,22,2000-08-13,1
1451,Astarore,29,1994-01-14,1
1452,Astarte,,,
1453,Astarte,,,
1454,Astarte,,,
1455,Astarte,,,
1456,Astarte,,,
1457,Astarte,,,
1458,Asterisk,22,2001-05-23,1
1459,Asterisk,22,2001-05-23,1
1460,Asteroid,,,
1461,Asthephante,,,
1462,Astra,27,1996-07-16,1
1463,Astra,27,1996-07-16,1
1464,Astra,27,1996-07-16,1
1465,Astrai,19,2004-01-28,1
1466,Astrai,19,2004-01-28,1
1467,Astrasmaug,18,2004-11-12,1
1468,Astrasmaug,18,2004-11-12,1
1469,Astro,,,
1470,Astro Parsity,21,2002-03-11,1
1471,Astro Parsity,21,2002-03-11,1
1472,ASTRO1,,,
1473,ASTRO1,,,
1474,ASTRO1,,,
1475,Astronyx,,,
1476,Asura,19,2004-04-12,1
1477,Asura,24,1998-10-13,1
1478,Asura,24,1998-10-13,1
1479,AsylumKubz,29,1994-07-19,1
1480,AsylumKubz,29,1994-07-19,1
1481,Asyris,21,2002-02-06,1
1482,Asza,,,
1483,Asza,,,
1484,At,,,
1485,Ataraxia,,,
1486,Ataraxia,,,
1487,Athelztan,,,
1488,Athelztan,,,
1489,Athena,27,1995-10-19,1
1490,Athena,27,1995-10-19,1
1491,Ather,,,
1492,Atheris,,,
1493,Athor,,,
1494,Athyz,26,1997-03-05,1
1495,Athyz,26,1997-03-05,1
1496,Athyz,26,1997-03-05,1
1497,ATL,28,1995-04-21,1
1498,Atlanta,26,1997-06-04,1
1499,Atlanta,32,1991-06-03,1
1500,Atlas,,,
1501,Atlas,,,
1502,Atlas,,,
1503,Atlas,,,
1504,Atlas,,,
1505,Atlas131,24,1998-09-28,1
1506,Atlen,23,1999-09-11,1
1507,Atlus,,,
1508,Atmo,,,
1509,Atom,28,1995-02-14,1
1510,Atom,28,1995-02-14,1
1511,AtomicN,31,1992-01-30,1
1512,AtomicN,31,1992-01-30,1
1513,Atout,22,2000-11-16,1
1514,ATRemains,33,1990-06-01,1
1515,Atrocez,26,1996-10-12,1
1516,Atrocez,26,1996-10-12,1
1517,Atrocis,,,
1518,Atrogz,22,2000-07-28,1
1519,Attacker,22,2000-11-04,1
1520,Attice,,,
1521,Attila,27,1996-02-26,1
1522,Attila,27,1996-02-26,1
1523,Attila,27,1996-02-26,1
1524,Attila,27,1996-02-26,1
1525,Attõ,22,2000-09-09,1
1526,Atu,,,
1527,Atu,,,
1528,Atu,,,
1529,Atu,,,
1530,Atup,,,
1531,Atup,,,
1532,atyamomo,,,
1533,atyamomo,,,
1534,Audax,,,
1535,Audire,,,
1536,Aufrichtig,,,
1537,Aug,,,
1538,August,,,
1539,August,,,
1540,Augustus,26,1997-04-12,1
1541,augutis,,,
1542,augutis,,,
1543,Aun,26,1996-10-09,1
1544,Aun,26,1996-10-09,1
1545,Aun,26,1996-10-09,1
1546,Auspex,30,1992-11-13,1
1547,Auspex,30,1992-11-13,1
1548,Auspex,30,1992-11-13,1
1549,Austerity,,,
1550,Austerity,,,
1551,Autoboost,30,1993-01-28,1
1552,Autophil,23,1999-07-31,1
1553,Autumn,,,
1554,autumn,25,1998-04-19,1
1555,autumn,25,1998-04-19,1
1556,Aux,27,1995-07-26,1
1557,Auzeze,28,1994-12-11,1
1558,Avahir,,,
1559,Avalanche,,,
1560,Avalon,27,1996-03-27,1
1561,Avano,,,
1562,AvantinavA,,,
1563,AvantinavA,,,
1564,Avarice,,,
1565,Avarice,,,
1566,Avarosa,,,
1567,Avatar Hammer,,,
1568,Avatar Hammer,,,
1569,Aven,,,
1570,Aven,24,1998-09-28,1
1571,Avenger,22,2001-05-14,1
1572,Avenger0,,,
1573,Avenger0,,,
1574,Avenger0,,,
1575,Avenger0,,,
1576,Avenger0,,,
1577,avenuee,28,1995-02-19,1
1578,Avert,24,1999-06-12,1
1579,Avherno,,,
1580,Avi,24,1998-11-12,1
1581,Avi,24,1998-11-12,1
1582,Avoidless,29,1994-05-13,1
1583,Avoidless,29,1994-05-13,1
1584,Avoidless,29,1994-05-13,1
1585,Avra,20,2003-06-04,1
1586,Avril,21,2001-08-12,1
1587,Awaken,,,
1588,Awakër,26,1997-03-25,1
1589,Awakër,26,1997-03-25,1
1590,Awakër,26,1997-03-25,1
1591,Awaker,31,1992-01-14,1
1592,Awaker,31,1992-01-14,1
1593,Awaremei,20,2002-08-18,1
1594,Away,18,2004-10-31,1
1595,Awe kek,,,
1596,Awei,27,1996-06-28,1
1597,Awei,27,1996-06-28,1
1598,Awei,27,1996-06-28,1
1599,Awei,27,1996-06-28,1
1600,Awful,,,
1601,Awful,,,
1602,AxeL,24,1999-07-04,1
1603,AxeL,24,1999-07-04,1
1604,AxeL,24,1999-07-04,1
1605,AxelAxis,,,
1606,Axelent,19,2004-05-14,1
1607,Axin,,,
1608,Axion,,,
1609,axiu,,,
1610,axiu,,,
1611,axiu,,,
1612,Axkhan,,,
1613,AxL Rose,,,
1614,AxL Rose,,,
1615,AxL Rose,,,
1616,AxL Rose,,,
1617,Axlbg,26,1997-03-18,1
1618,Axo,24,1999-05-18,1
1619,Axo,24,1999-05-18,1
1620,Áxtray,,,
1621,Ayask,,,
1622,Ayask,,,
1623,Ayato,,,
1624,Ayato,23,2000-03-21,1
1625,Ayato,23,2000-03-21,1
1626,Ayax,,,
1627,Ayaya,,,
1628,Ayel,25,1998-04-29,1
1629,Ayeye,21,2001-09-07,1
1630,Ayeye,21,2001-09-07,1
1631,Ayeye,21,2001-09-07,1
1632,Ayi,18,2005-03-24,1
1633,Ayleex,,,
1634,Aymmy,,,
1635,Ayrine,,,
1636,Ayrinei,20,2002-10-10,1
1637,Ayrinei,20,2002-10-10,1
1638,AYS,,,
1639,Aytekn,,,
1640,Ayu,17,2005-10-06,1
1641,Ayu,24,1998-11-23,1
1642,Ayu,24,1998-11-23,1
1643,Ayu,24,1998-11-23,1
1644,Ayu,24,1998-11-23,1
1645,Ayukura,,,
1646,Ayuny,,,
1647,ayy paps,,,
1648,Aza,,,
1649,Azael,34,1988-09-16,1
1650,Azeiron,24,1998-11-16,1
1651,Azguard,23,2000-02-20,1
1652,Azheng,,,
1653,Azhi,22,2001-05-09,1
1654,Azhi,22,2001-05-09,1
1655,Azhy,23,1999-07-30,1
1656,Aziado,,,
1657,Azingy,29,1993-08-23,1
1658,Azitor,24,1999-07-15,1
1659,Azitor,24,1999-07-15,1
1660,Aziyah,,,
1661,AzizYıldırım,,,
1662,AzizYıldırım,,,
1663,AzizYıldırım,,,
1664,Azkét,,,
1665,Azog,25,1997-08-14,1
1666,Azog,25,1997-08-14,1
1667,Azog,25,1997-08-14,1
1668,Azog,25,1997-08-14,1
1669,Azog,25,1997-08-14,1
1670,Azomali,,,
1671,Azonh,,,
1672,AZR,23,2000-02-15,1
1673,AZR,23,2000-02-15,1
1674,AZR,23,2000-02-15,1
1675,AZR,23,2000-02-15,1
1676,Azra,28,1995-03-16,1
1677,Azra,28,1995-03-16,1
1678,Azra,28,1995-03-16,1
1679,Azrael,,,
1680,aZu,,,
1681,Azura,,,
1682,Azure,,,
1683,Azure,,,
1684,Azurka,28,1994-10-19,1
1685,Azus,22,2001-01-11,1
1686,Azuzabi,,,
1687,Azym,,,
1688,B,,,
1689,B rye,,,
1690,B0lt,,,
1691,B1ues,,,
1692,B1ues,,,
1693,B1ues,,,
1694,B1ven,22,2001-01-12,1
1695,B1ven,22,2001-01-12,1
1696,B3nji,26,1997-04-30,1
1697,B3nji,26,1997-04-30,1
1698,B3nji,26,1997-04-30,1
1699,B3nji,26,1997-04-30,1
1700,B3nji,26,1997-04-30,1
1701,B3nji,26,1997-04-30,1
1702,B3nji,26,1997-04-30,1
1703,B3rry,24,1999-06-15,1
1704,b4dd,24,1998-12-11,1
1705,b4dd,24,1998-12-11,1
1706,BA,,,
1707,Baam,,,
1708,BAASHH,,,
1709,Baba,28,1994-12-10,1
1710,Baba,28,1994-12-10,1
1711,Baba,28,1994-12-10,1
1712,Baba,28,1994-12-10,1
1713,Baba,28,1994-12-10,1
1714,Baba,28,1994-12-10,1
1715,Babaa,,,
1716,Babaa,,,
1717,BaBaYaGa,25,1997-12-07,1
1718,BaBaYaGa,25,1997-12-07,1
1719,Babayyaga,25,1997-11-16,1
1720,Babbles,,,
1721,Babeta,,,
1722,Babi9,26,1997-01-14,1
1723,Babi9,26,1997-01-14,1
1724,Babi9,26,1997-01-14,1
1725,Babi9,26,1997-01-14,1
1726,Babi9,26,1997-01-14,1
1727,Babie,,,
1728,Babie,,,
1729,Babinski,,,
1730,Babip,24,1998-09-04,1
1731,babo,27,1995-07-25,1
1732,babo,27,1995-07-25,1
1733,babo,27,1995-07-25,1
1734,babo,27,1995-07-25,1
1735,Babushka,,,
1736,Babushka,,,
1737,Babushka,,,
1738,Baby,,,
1739,Baby,,,
1740,Baby Hyuna,,,
1741,Baby Hyuna,,,
1742,Baby Upset,,,
1743,Baby6,,,
1744,BabyMisty,,,
1745,Baca,23,2000-05-11,1
1746,Baca,23,2000-05-11,1
1747,Bacalhau,,,
1748,Backhunter,29,1993-09-29,1
1749,Backhunter,29,1993-09-29,1
1750,Backhunter,29,1993-09-29,1
1751,Backhunter,29,1993-09-29,1
1752,Backlund,23,1999-11-22,1
1753,Backlund,23,1999-11-22,1
1754,Backlund,23,1999-11-22,1
1755,Backpack,,,
1756,Backstairs,39,1984-01-27,1
1757,Backstroke,,,
1758,Backstroke,,,
1759,Bad Habit,,,
1760,bademan,25,1998-06-21,1
1761,bademan,25,1998-06-21,1
1762,Bader,,,
1763,Bader,,,
1764,BadFeelings,,,
1765,Badgamelol,,,
1766,Badlulu,20,2002-09-13,1
1767,Badlyyga,,,
1768,Badmilk,,,
1769,BadPie,,,
1770,BadStep,29,1993-09-27,1
1771,Baekho,,,
1772,Baekho,,,
1773,Baekho,,,
1774,Baekho,,,
1775,BaeKHo,22,2001-06-29,1
1776,BaekSeung,18,2004-08-08,1
1777,BaeMe,29,1993-10-27,1
1778,Bafang,,,
1779,Baffetto,,,
1780,Baffetto,,,
1781,Baffetto,,,
1782,Bafi,,,
1783,Bafu,,,
1784,Bager,,,
1785,bagØ,,,
1786,bagØ,,,
1787,Bagros,,,
1788,Baharott,,,
1789,bai,,,
1790,Baiano,29,1994-04-09,1
1791,Baiano,29,1994-04-09,1
1792,Baiano,29,1994-04-09,1
1793,Baiye,,,
1794,Baiyu,,,
1795,Baka,19,2003-08-30,1
1796,BAKAKO,,,
1797,BakaPrase,,,
1798,BakaPrase,,,
1799,BakaPrase,,,
1800,Baker,,,
1801,BakeryBoy,,,
1802,Bako,27,1996-01-19,1
1803,Baku,24,1999-02-10,1
1804,Bakuażan,,,
1805,Bakudanx,28,1995-06-09,1
1806,Bala,17,2005-10-09,1
1807,Bald,26,1996-10-30,1
1808,Baldan,22,2001-02-21,1
1809,Baldan,22,2001-02-21,1
1810,Baldan,22,2001-02-21,1
1811,bAlicer,,,
1812,BalIs,29,1994-06-22,1
1813,BalIs,29,1994-06-22,1
1814,Balkane,,,
1815,Balkane,,,
1816,BalKhan,24,1998-12-01,1
1817,Balkoni,,,
1818,Ballack,,,
1819,Balleeno,28,1995-04-19,1
1820,Balleeno,28,1995-04-19,1
1821,Ballzy,,,
1822,Ballzy,,,
1823,Baloo,,,
1824,Baloo,,,
1825,Balrog70,,,
1826,Balrog70,,,
1827,Balta129,,,
1828,Balta129,,,
1829,Baltica,25,1998-07-15,1
1830,Balto,,,
1831,Balyy,21,2002-02-28,1
1832,Balyy,21,2002-02-28,1
1833,Bambao,,,
1834,Bambi,,,
1835,Bambi,,,
1836,Bambi,,,
1837,Bambi,,,
1838,Bambi,,,
1839,Bambi,,,
1840,bambi,19,2004-05-27,1
1841,Bambi,22,2001-03-01,1
1842,bambi,24,1999-06-04,1
1843,Bambino,,,
1844,Banana,,,
1845,Banana,,,
1846,Banana,29,1994-05-12,1
1847,Bananiasty,18,2004-08-08,1
1848,Bananides,26,1996-11-23,1
1849,Bananitoo,25,1998-02-11,1
1850,Bananitoo,25,1998-02-11,1
1851,Banano,,,
1852,Banano,,,
1853,BanBazi,38,1984-11-17,1
1854,Bander,,,
1855,Banderas,21,2001-11-12,1
1856,Banderas,21,2001-11-12,1
1857,Bando,24,1999-01-05,1
1858,Bang,27,1996-05-18,1
1859,Bang,27,1996-05-18,1
1860,BangTwo,22,2000-12-04,1
1861,Banino,,,
1862,Banino,,,
1863,BANKAI,,,
1864,BANKAI,,,
1865,Bankai,,,
1866,BankeyKang,24,1999-02-06,1
1867,Banks,,,
1868,Banks,,,
1869,Banks,,,
1870,Banned IRL,23,2000-06-18,1
1871,Banned IRL,23,2000-06-18,1
1872,bans,,,
1873,bans,,,
1874,bans,,,
1875,bans,,,
1876,Bansito,24,1998-11-12,1
1877,banye,,,
1878,Bao,,,
1879,Bao,,,
1880,BAO,21,2001-09-20,1
1881,BAO,21,2001-09-20,1
1882,BAO,21,2001-09-20,1
1883,Baolan,24,1999-07-16,1
1884,Baolan,24,1999-07-16,1
1885,baottousai,,,
1886,baottousai,,,
1887,Bắp Bào,35,1988-06-29,1
1888,Bắp Bào,35,1988-06-29,1
1889,Bắp Bào,35,1988-06-29,1
1890,Bapiop,,,
1891,Baragron,21,2001-10-13,1
1892,Baran,20,2003-02-21,1
1893,Baran,20,2003-02-21,1
1894,BarbeQ,34,1988-12-30,1
1895,BarbeQ,34,1988-12-30,1
1896,Barcode,,,
1897,Barcode,,,
1898,BardBerry,,,
1899,Bardito,,,
1900,Bardito,,,
1901,Bardito,,,
1902,Barlo,26,1997-03-19,1
1903,Barnetto,,,
1904,BarneyD,28,1994-09-30,1
1905,BarneyD,28,1994-09-30,1
1906,BarOh,23,1999-08-15,1
1907,BaRoiBeo,34,1989-02-26,1
1908,BaRoiBeo,34,1989-02-26,1
1909,BaRoiBeo,34,1989-02-26,1
1910,BaRoiBeo,34,1989-02-26,1
1911,BaRoiBeo,34,1989-02-26,1
1912,BaRoiBeo,34,1989-02-26,1
1913,BaRoiBeo,34,1989-02-26,1
1914,BaRoiBeo,34,1989-02-26,1
1915,BaRoiBeo,34,1989-02-26,1
1916,Baronpanda,29,1994-02-21,1
1917,Barrage,24,1999-02-19,1
1918,Barrage,24,1999-02-19,1
1919,Barrage,24,1999-02-19,1
1920,Barrage,24,1999-02-19,1
1921,Barrage,24,1999-02-19,1
1922,Barry,,,
1923,Barry,22,2000-10-07,1
1924,Barsas,22,2000-08-13,1
1925,Bartek to ja,,,
1926,Bartek to ja,,,
1927,Bartholdy,,,
1928,Bartiono,26,1996-08-13,1
1929,Bartoh,,,
1930,Bartoh,,,
1931,BartonaR,22,2001-06-11,1
1932,BartonaR,22,2001-06-11,1
1933,Bas,,,
1934,Base,19,2004-06-16,1
1935,Basei,25,1998-02-09,1
1936,Bashful Iceberg,,,
1937,Bashmaist0ra,,,
1938,Basti,22,2001-07-07,1
1939,Basti,22,2001-07-07,1
1940,Basti,22,2001-07-07,1
1941,basuban,,,
1942,bat,20,2003-05-19,1
1943,bat,20,2003-05-19,1
1944,bat,20,2003-05-19,1
1945,bat,20,2003-05-19,1
1946,Bat0n,,,
1947,Bat0n,,,
1948,Bat0n,,,
1949,Bat0n,,,
